job_id,job_title,city,country,region,all_countries,country_count,date_posted,capture_date,capture_year,employment_type,original_url,ts_term_count,ts_term_hits,role_class,signal_strength,security_relevant,harm_exposure_flag,market_specific_flag,technical_integrity_false_positive,in_final_subset
1213492757409350,Technical Program Manager - MSL (Meta SuperIntelligence Labs),Bellevue,United States,North America,United States,1,2025-12-19T14:04:01-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1213492757409350,0,,non_integrity,none,no,no,no,no,no
1214960463705626,Software Engineer (Technical Leadership) - Machine Learning Specialist,Bellevue,United States,North America,United States,1,2025-05-02T13:47:51-07:00,20251211,2025,Full-time,https://www.metacareers.com/profile/job_details/1214960463705626,0,,non_integrity,none,no,no,no,no,no
1215720570607469,Linguistic Engineer,Hyderabad,India,South Asia,India,1,2025-10-23T08:00:42-07:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1215720570607469,0,,non_integrity,none,no,no,yes,no,no
1217296243802019,"Software Engineer, Infrastructure",Athens,Greece,Western Europe,Greece; United Kingdom,2,2026-02-01T23:40:55-08:00,20260210,2026,Full-time,https://www.metacareers.com/profile/job_details/1217296243802019,0,,non_integrity,none,no,no,no,no,no
1217460640238862,"Research Scientist Intern, Tactile Sensing (PhD)",Redmond,United States,North America,United States,1,2025-12-09T19:39:47-08:00,20260122,2026,Internship,https://www.metacareers.com/profile/job_details/1217460640238862,0,,non_integrity,none,no,no,yes,no,no
1217630516884657,Environmental Compliance Program Manager,Menlo Park,United States,North America,United States,1,2025-11-18T07:52:45-08:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1217630516884657,0,,non_integrity,none,no,no,yes,no,no
1217659853895367,"Lead Counsel, Reality Labs (RL) Insights",Austin,United States,North America,United States,1,2025-11-11T11:25:58-08:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1217659853895367,0,,non_integrity,none,no,no,no,no,no
1217678796398272,Controls Subject Matter Expert,Henrico,United States,North America,United States,1,2025-06-10T15:48:44-07:00,20251214,2025,Full-time,https://www.metacareers.com/profile/job_details/1217678796398272,1,integrity,core_integrity,high,yes,no,no,yes,no
1218288710204037,Product Design Engineer,Shanghai,China,East Asia,China,1,2025-12-09T23:52:06-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1218288710204037,0,,non_integrity,none,no,no,no,no,no
1219301096823416,Lead Contract Manager,Menlo Park,United States,North America,United States,1,2026-01-06T13:13:17-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1219301096823416,0,,non_integrity,none,no,no,no,no,no
1219387663642758,Product Designer (Marketing),Los Angeles,United States,North America,United States,1,2026-01-29T15:44:14-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1219387663642758,0,,non_integrity,none,no,no,no,no,no
1219686006317218,Creative Director,Los Angeles,United States,North America,United States,1,2025-06-16T18:11:58-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1219686006317218,0,,non_integrity,none,no,no,no,no,no
1219733019609899,Integrity Science Engineer,London,UK,Unknown,United Kingdom,1,2026-01-28T05:56:09-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1219733019609899,3,"community standards, integrity, trust & safety",core_integrity,high,yes,yes,yes,no,yes
1220264370071926,"Policy Programs Associate Manager, Vietnam & Southeast Asia",Singapore,Singapore,Southeast Asia,Singapore,1,2026-02-01T18:16:18-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1220264370071926,0,,non_integrity,none,no,no,no,no,no
1220345946964193,Technical Environment Artist - Beat Games,Remote,UK,Unknown,United Kingdom,1,2026-02-05T05:49:32-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1220345946964193,0,,non_integrity,none,no,no,no,no,no
1220635310131691,Partner Marketing Lead,Menlo Park,United States,North America,United States,1,2026-01-13T14:36:28-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1220635310131691,0,,non_integrity,none,no,no,no,no,no
1221802696095080,Economic Development Analyst,Menlo Park,United States,North America,United States,1,2026-02-02T14:21:23-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1221802696095080,0,,non_integrity,none,no,no,yes,no,no
1223094479921593,"Research Engineer, Language - Personalization, Meta Superintelligence Labs",Menlo Park,United States,North America,United States,1,2026-01-20T10:07:07-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1223094479921593,0,,non_integrity,none,no,no,no,no,no
1224406199534798,"Staff Research Engineer, MetaAI Assistant Measurement",Bellevue,United States,North America,United States,1,2025-12-08T19:39:42-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1224406199534798,0,,non_integrity,none,no,no,no,no,no
1225543516378296,"Product Marketing Manager, Devices GTM",Los Angeles,United States,North America,United States,1,2025-12-02T09:11:02-08:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1225543516378296,0,,non_integrity,none,no,no,no,no,no
1226011012919304,Executive Engagement Lead (8 months contract),London,UK,Unknown,United Kingdom,1,2025-11-26T13:03:37-08:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1226011012919304,1,integrity,core_integrity,high,yes,no,yes,no,yes
1226122336333691,"Account Manager, Small and Medium Business Group (STE)",Buenos Aires,Argentina,Latin America,Argentina,1,2026-02-05T06:56:12-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1226122336333691,0,,non_integrity,none,no,no,yes,no,no
1226403992551692,"Data Engineering Manager, Analytics (Instagram)",Menlo Park,United States,North America,United States,1,2025-06-10T13:16:30-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1226403992551692,0,,non_integrity,none,no,no,no,no,no
1228074015912195,"Manager, Software Engineering - Storage",Bellevue,United States,North America,United States,1,2026-01-14T14:07:07-08:00,20260209,2026,Full-time,https://www.metacareers.com/profile/job_details/1228074015912195,0,,non_integrity,none,no,no,no,no,no
1228237275379478,"Software Engineer, Machine Learning",Singapore,Singapore,Southeast Asia,Singapore,1,2025-06-10T16:34:53-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1228237275379478,0,,non_integrity,none,no,no,no,no,no
1229417152165739,"Data Science Leader, Analytics",Sunnyvale,United States,North America,United States,1,2025-06-10T11:59:56-07:00,20260209,2026,Full-time,https://www.metacareers.com/profile/job_details/1229417152165739,0,,non_integrity,none,no,no,no,no,no
1229945984832289,Product Designer,Remote,US,Unknown,United States,1,2025-06-10T11:18:20-07:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1229945984832289,0,,non_integrity,none,no,no,no,no,no
1230546830998535,"Data Science Manager, Analytics",Sunnyvale,United States,North America,United States,1,2023-05-24T06:40:40-07:00,20251211,2025,Full-time,https://www.metacareers.com/profile/job_details/1230546830998535,0,,non_integrity,none,no,no,no,no,no
1232667518868015,SiteOps Data Center Production Operations Engineer,Los Lunas,United States,North America,United States,1,2025-03-26T10:44:42-07:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1232667518868015,0,,non_integrity,none,no,no,yes,no,no
1232997838166071,Governance Manager,Menlo Park,United States,North America,United States,1,2026-01-30T10:14:41-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1232997838166071,0,,non_integrity,none,no,no,yes,no,no
1233323235653247,"Product Security Engineer, Native",Menlo Park,United States,North America,United States,1,2026-02-03T14:54:29-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1233323235653247,0,,non_integrity,none,no,no,no,no,no
1236554051733523,"Software Developer, Global Operations",Dublin,Ireland,Western Europe,Ireland; United Kingdom,2,2026-01-30T01:22:47-08:00,20260209,2026,Full-time,https://www.metacareers.com/profile/job_details/1236554051733523,0,,non_integrity,none,no,no,yes,no,no
1237097128373061,"Preconstruction Manager, New and Expansion Regions - Data Center Design, Engineering, and Construction",Reston,United States,North America,United States,1,2026-01-29T09:06:24-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1237097128373061,0,,non_integrity,none,no,no,no,no,no
1237210131614519,Software Engineer - Technical Leadership,London,UK,Unknown,United Kingdom,1,2026-01-08T06:21:47-08:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1237210131614519,1,integrity,core_integrity,high,yes,no,no,no,yes
1237536144955235,"SSPO Lead, Supply & Verticals, Monetization & Growth Partnerships",Menlo Park,United States,North America,United States,1,2026-01-06T13:15:56-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1237536144955235,0,,non_integrity,none,no,no,no,no,no
1237639408203269,Integrations Analyst,Menlo Park,United States,North America,United States,1,2025-11-20T08:18:43-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1237639408203269,0,,non_integrity,none,no,no,no,no,no
1238249364564427,Product Manager,Sunnyvale,United States,North America,United States,1,2025-03-28T09:22:45-07:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1238249364564427,0,,non_integrity,none,no,no,no,no,no
1242524477639202,"Software Engineer, Systems",Menlo Park,United States,North America,United States,1,2025-10-12T13:09:16-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1242524477639202,0,,non_integrity,none,no,no,no,no,no
1243697090901981,Design Verification Engineer,Redmond,United States,North America,United States,1,2025-11-19T14:38:11-08:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1243697090901981,0,,non_integrity,none,no,no,no,no,no
1244330277355274,"Software Engineer, iOS",London,UK,Unknown,United Kingdom,1,2025-06-10T16:52:04-07:00,20251202,2025,Full-time,https://www.metacareers.com/profile/job_details/1244330277355274,0,,non_integrity,none,no,no,no,no,no
1245571270931878,Data Developer,Austin,United States,North America,United States,1,2025-11-05T15:54:31-08:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1245571270931878,0,,non_integrity,none,no,no,no,no,no
1249715279400109,"Software Engineer, ML Compiler",Sunnyvale,United States,North America,United States,1,2024-10-14T16:09:42-07:00,20251214,2025,Full-time,https://www.metacareers.com/profile/job_details/1249715279400109,0,,non_integrity,none,no,no,no,no,no
1249934097185612,"Product Designer, Facebook Monetization",Menlo Park,United States,North America,United States,1,2025-12-10T16:00:08-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1249934097185612,0,,non_integrity,none,no,no,no,no,no
1250566790252355,"Manager, Network Deployment & Support",Menlo Park,United States,North America,United States,1,2025-12-01T14:20:16-08:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1250566790252355,0,,non_integrity,none,no,no,yes,no,no
1253474306799227,Software Engineer (Technical Leadership) - Kernel,Menlo Park,United States,North America,United States,1,2025-11-21T08:45:08-08:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1253474306799227,0,,non_integrity,none,no,no,no,no,no
1255175756090753,"ASIC Verification Engineer, Networking",Bangalore,India,South Asia,India,1,2025-08-15T22:59:27-07:00,20251206,2025,Full-time,https://www.metacareers.com/profile/job_details/1255175756090753,0,,non_integrity,none,no,no,no,no,no
1255839043013399,"Technical Program Manager, Core Infrastructure",Menlo Park,United States,North America,United States,1,2025-12-18T13:45:57-08:00,20251226,2025,Full-time,https://www.metacareers.com/profile/job_details/1255839043013399,0,,non_integrity,none,no,no,no,no,no
1258332239463283,"Business Operations Manager, Infrastructure",Menlo Park,United States,North America,United States,1,2026-01-13T17:02:20-08:00,20260210,2026,Full-time,https://www.metacareers.com/profile/job_details/1258332239463283,0,,non_integrity,none,no,no,no,no,no
1259217322693094,LATAM Spanish Language Manager,Bellevue,United States,North America,United States,1,2025-11-25T08:47:17-08:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1259217322693094,0,,non_integrity,none,no,no,yes,no,no
1259283752920229,"Privacy Engineer, Red Team",Menlo Park,United States,North America,United States,1,2026-01-13T14:31:48-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1259283752920229,0,,non_integrity,none,no,no,no,no,no
1259305929334573,"Software Engineer, Browser | Ingénieur logiciel, navigateur",Remote,Canada,North America,Canada,1,2025-10-02T13:32:01-07:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1259305929334573,0,,non_integrity,none,no,no,no,no,no
1260536406118808,Sensor Modeling Engineer,Sunnyvale,United States,North America,United States,1,2025-10-31T12:23:57-07:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1260536406118808,0,,non_integrity,none,no,no,yes,no,no
1260794172321494,"Market Specialist, Global Response Operations, Myanmar",Singapore,Singapore,Southeast Asia,Singapore,1,2025-06-22T18:55:18-07:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1260794172321494,5,"animal abuse, child exploitation, integrity, objectionable content, self-injury",core_integrity,high,yes,yes,yes,no,yes
1260886895305596,Strategic Sourcing Manager - Legal,Austin,United States,North America,United States,1,2025-08-27T12:01:07-07:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1260886895305596,0,,non_integrity,none,no,no,no,no,no
1261881105697051,"VP, Wearables System Software",Redmond,United States,North America,United States,1,2025-09-25T13:12:19-07:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1261881105697051,0,,non_integrity,none,no,no,no,no,no
1264162605623558,"Public Policy Manager, Germany, Austria, Switzerland",Berlin,Germany,Western Europe,Germany,1,2026-02-03T00:27:10-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1264162605623558,0,,non_integrity,none,no,no,no,no,no
1266030141936119,SiteOps Global Production Systems & Software Engineering Manager,Los Lunas,United States,North America,United States,1,2025-09-29T14:32:58-07:00,20260210,2026,Full-time,https://www.metacareers.com/profile/job_details/1266030141936119,0,,non_integrity,none,no,no,no,no,no
1267392037675186,"Data Engineer, Product Analytics",London,UK,Unknown,United Kingdom,1,2025-02-12T14:56:01-08:00,20251206,2025,Full-time,https://www.metacareers.com/profile/job_details/1267392037675186,0,,non_integrity,none,no,no,no,no,no
1268540584764361,Hardware Systems Engineer,Redmond,United States,North America,United States,1,2025-08-04T11:05:53-07:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1268540584764361,0,,non_integrity,none,no,no,no,no,no
1272533978018718,"Network Engineer, Foundation & Support",Singapore,Singapore,Southeast Asia,Singapore,1,2025-12-18T22:32:10-08:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1272533978018718,0,,possible_integrity,low,yes,no,yes,no,no
1273480024599343,"Software Developer, Global Operations",Austin,United States,North America,United States,1,2026-01-20T14:29:04-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1273480024599343,0,,non_integrity,none,no,no,yes,no,no
1274779324402037,Software Engineer (Product),Menlo Park,United States,North America,United States,1,2025-09-19T18:04:19-07:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1274779324402037,0,,non_integrity,none,no,no,no,no,no
1276288230539605,"AI Research Scientist, MRS AI (PhD)",Menlo Park,United States,North America,United States,1,2025-08-28T10:32:57-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1276288230539605,0,,non_integrity,none,no,no,no,no,no
1277009131113341,NPI Program Manager,Fremont,United States,North America,United States,1,2025-12-17T20:33:54-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1277009131113341,0,,possible_integrity,low,yes,no,yes,no,no
1277398403727586,"Software Engineer, Infrastructure",London,UK,Unknown,United Kingdom,1,2025-06-10T16:09:19-07:00,20251130,2025,Full-time,https://www.metacareers.com/profile/job_details/1277398403727586,0,,non_integrity,none,no,no,no,no,no
1278822154006068,Planning & Capacity Engineer,Fremont,United States,North America,United States,1,2025-12-14T18:45:04-08:00,20251219,2025,Full-time,https://www.metacareers.com/profile/job_details/1278822154006068,0,,possible_integrity,low,yes,no,yes,no,no
1278918844034738,"Software Engineer, Product",Menlo Park,United States,North America,United States,1,2025-10-02T17:05:41-07:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1278918844034738,0,,non_integrity,none,no,no,no,no,no
1279326473567486,"Manager, Software Engineering, Computer Vision",Menlo Park,United States,North America,United States,1,2025-07-08T21:11:26-07:00,20251205,2025,Full-time,https://www.metacareers.com/profile/job_details/1279326473567486,0,,non_integrity,none,no,no,no,no,no
1281243473831168,Business Controls - Cost Operations Lead,Menlo Park,United States,North America,United States,1,2026-01-21T07:29:28-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1281243473831168,1,integrity,core_integrity,high,yes,no,no,no,yes
1282169343607402,"Research Program Manager, Governance",Bellevue,United States,North America,United States,1,2025-09-19T09:11:28-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1282169343607402,0,,non_integrity,none,no,no,yes,no,no
1282305640331049,"Research Scientist Intern, Imaging Experiences Architecture (PhD)",Sunnyvale,United States,North America,United States,1,2025-11-04T10:47:28-08:00,20251213,2025,Internship,https://www.metacareers.com/profile/job_details/1282305640331049,0,,non_integrity,none,no,no,no,no,no
1282675873116890,"Research Scientist, Machine Learning (PhD)",London,UK,Unknown,United Kingdom,1,2025-09-05T12:46:41-07:00,20251214,2025,Full-time,https://www.metacareers.com/profile/job_details/1282675873116890,0,,non_integrity,none,no,no,no,no,no
1283005913304817,"Product Policy Manager, GenAI",Austin,United States,North America,United States,1,2025-09-16T13:15:41-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1283005913304817,1,policy enforcement,policy_enforcement,high,yes,no,no,no,yes
1283364266159062,"Data Engineer, Product Analytics",Sunnyvale,United States,North America,United States,1,2024-10-09T13:05:04-07:00,20251202,2025,Full-time,https://www.metacareers.com/profile/job_details/1283364266159062,0,,non_integrity,none,no,no,no,no,no
1283878910159570,"Client Solutions Manager, Gaming STE 14-Month Contract",Tel Aviv,Israel,Middle East & North Africa,Israel,1,2025-10-16T02:46:15-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1283878910159570,0,,non_integrity,none,no,no,no,no,no
1286036680217309,"Research Scientist, AI Networking (PhD)",Menlo Park,United States,North America,United States,1,2025-11-20T18:05:27-08:00,20260115,2026,Full-time,https://www.metacareers.com/profile/job_details/1286036680217309/,0,,non_integrity,none,no,no,no,no,no
1287393622479232,"Research Scientist, Demography and Survey Sciences",Menlo Park,United States,North America,United States,1,2025-02-07T10:51:33-08:00,20251211,2025,Full-time,https://www.metacareers.com/profile/job_details/1287393622479232,0,,non_integrity,none,no,no,no,no,no
1289101459634616,"Research Scientist Intern, Interactive Physics Simulations (PhD)",Redmond,United States,North America,United States,1,2025-10-15T19:42:59-07:00,20251209,2025,Internship,https://www.metacareers.com/profile/job_details/1289101459634616,0,,non_integrity,none,no,no,no,no,no
1289383536333050,Creative Strategist,New York,United States,North America,United States,1,2026-01-29T16:30:57-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1289383536333050,0,,non_integrity,none,no,no,no,no,no
1290011782714129,"Network Production Engineer, Network Infrastructure",Menlo Park,United States,North America,United States,1,2025-08-04T20:48:00-07:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1290011782714129,0,,non_integrity,none,no,no,no,no,no
1290641465449270,"Research Scientist Intern, Spatial Audio Capture and Reproduction (PhD)",Redmond,United States,North America,United States,1,2025-09-05T11:00:48-07:00,20251216,2025,Internship,https://www.metacareers.com/profile/job_details/1290641465449270,0,,non_integrity,none,no,no,no,no,no
1290675399106063,"Product Marketing Manager, Devices Go-To-Market",Los Angeles,United States,North America,United States,1,2025-07-31T21:11:33-07:00,20251211,2025,Full-time,https://www.metacareers.com/profile/job_details/1290675399106063,0,,non_integrity,none,no,no,yes,no,no
1291133079368359,"Reality Labs, Regulatory Readiness and Product Compliance Manager",Burlingame,United States,North America,United States,1,2025-11-04T09:46:41-08:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1291133079368359,0,,non_integrity,none,no,no,no,no,no
1292227155985803,Associate General Counsel - EU Data Legal Team,Dublin,Ireland,Western Europe,Ireland,1,2025-10-13T01:34:36-07:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1292227155985803,0,,non_integrity,none,no,no,no,no,no
1292460195435615,"Software Engineer, Systems",Menlo Park,United States,North America,United States,1,2025-09-22T12:50:59-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1292460195435615,0,,non_integrity,none,no,no,no,no,no
1292487402360342,"ASIC Engineer, Design Verification",Sunnyvale,United States,North America,United States,1,2025-08-29T11:14:38-07:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1292487402360342,0,,non_integrity,none,no,no,no,no,no
1293579291751600,Production Engineer,Bellevue,United States,North America,United States,1,2025-09-11T11:39:42-07:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1293579291751600,0,,possible_integrity,low,yes,no,yes,no,no
1294711455775559,"Technical Program Manager, Reality AI",Burlingame,United States,North America,United States,1,2025-09-12T13:32:26-07:00,20251210,2025,Full-time,https://www.metacareers.com/profile/job_details/1294711455775559,0,,non_integrity,none,no,no,no,no,no
1294969138700693,"ASIC Engineer, Design",Sunnyvale,United States,North America,United States,1,2025-06-11T11:08:41-07:00,20251210,2025,Full-time,https://www.metacareers.com/profile/job_details/1294969138700693,0,,non_integrity,none,no,no,no,no,no
1295309832332049,"Research Scientist Intern, Reinforcement Learning (PhD)",Paris,France,Western Europe,France,1,2025-10-07T02:10:16-07:00,20251204,2025,Internship,https://www.metacareers.com/profile/job_details/1295309832332049,0,,non_integrity,none,no,no,no,no,no
1295369988690382,Image Processing Engineer,Sunnyvale,United States,North America,United States,1,2025-08-27T12:23:30-07:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1295369988690382,0,,non_integrity,none,no,no,no,no,no
1295436309005749,"Research Scientist Intern, AI Signal and Power Integrity",Sunnyvale,United States,North America,United States,1,2025-11-19T16:37:11-08:00,20251217,2025,Internship,https://www.metacareers.com/profile/job_details/1295436309005749,1,integrity,core_integrity,high,yes,no,no,yes,no
1296230207698571,Technical Program Manager,Sunnyvale,United States,North America,United States,1,2023-10-23T16:59:52-07:00,20251214,2025,Full-time,https://www.metacareers.com/profile/job_details/1296230207698571,2,"business integrity, integrity",core_integrity,high,yes,no,no,no,yes
1296664048908865,Principal Technical Animator,Austin,United States,North America,United States,1,2025-09-20T13:59:08-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1296664048908865,0,,non_integrity,none,no,no,no,no,no
1297220882146255,"Software Engineer, Android",Bellevue,United States,North America,United States,1,2025-10-22T16:08:45-07:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1297220882146255,0,,non_integrity,none,no,no,no,no,no
1297880031867647,Applied Research Scientist - Physics Simulations & Controls,Redmond,United States,North America,United States,1,2025-08-28T16:09:04-07:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1297880031867647,0,,non_integrity,none,no,no,no,no,no
1298296972206507,Software Engineer Manager - AI Efficiency,Bellevue,United States,North America,United States,1,2026-02-04T16:20:21-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1298296972206507,0,,non_integrity,none,no,no,no,no,no
1300997748706476,"Manager, Software Engineering, Compute Platforms HW/SW Co-design Team",Menlo Park,United States,North America,United States,1,2025-11-18T14:02:27-08:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1300997748706476,0,,non_integrity,none,no,no,no,no,no
1301044061487395,"Research Scientist Intern, Textile Actuators for Soft Robotics (PhD)",Redmond,United States,North America,United States,1,2025-09-15T18:45:10-07:00,20251207,2025,Internship,https://www.metacareers.com/profile/job_details/1301044061487395,0,,non_integrity,none,no,no,no,no,no
1301927895064625,Software Engineer,Menlo Park,United States,North America,United States,1,2025-10-08T10:07:45-07:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1301927895064625,0,,non_integrity,none,no,no,no,no,no
1302545961415622,Inventory Operations Lead,Bellevue,United States,North America,United States,1,2025-08-27T21:55:46-07:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1302545961415622,0,,possible_integrity,low,yes,no,yes,no,no
1302644140995754,Embedded Software Engineer - Reality Labs Research,Redmond,United States,North America,United States,1,2025-03-04T11:38:11-08:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1302644140995754,0,,non_integrity,none,no,no,no,no,no
1303076114202551,"Data Scientist, Product Analytics",London,UK,Unknown,United Kingdom,1,2024-11-11T08:08:59-08:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1303076114202551,0,,non_integrity,none,no,no,no,no,no
1304349197711697,Data Expert - Manufacturing Operations Manager,Shanghai,China,East Asia,China,1,2025-09-14T23:36:30-07:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1304349197711697,0,,non_integrity,none,no,no,no,no,no
1306142051310320,Supply Chain Analyst,Fremont,United States,North America,United States,1,2025-11-03T11:52:04-08:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1306142051310320,0,,non_integrity,none,no,no,no,no,no
1306420247787314,"Director, Software Engineering",Zurich,Switzerland,Western Europe,Switzerland,1,2025-09-04T07:12:24-07:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1306420247787314,1,integrity,core_integrity,high,yes,no,no,no,yes
1306675670931661,"Research Scientist Intern, Code Generation (PhD) (Tel Aviv)",Tel Aviv,Israel,Middle East & North Africa,Israel; France,2,2025-10-14T00:34:07-07:00,20251207,2025,Internship,https://www.metacareers.com/profile/job_details/1306675670931661,0,,non_integrity,none,no,no,no,no,no
1307564433962525,Business Incident Response Specialist,Singapore,Singapore,Southeast Asia,Singapore,1,2025-10-21T22:51:38-07:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1307564433962525,0,,possible_integrity,low,yes,no,yes,no,no
1309311757185034,Sensor Electrical Engineer,Sunnyvale,United States,North America,United States,1,2025-10-30T14:56:24-07:00,20251214,2025,Full-time,https://www.metacareers.com/profile/job_details/1309311757185034,0,,non_integrity,none,no,no,yes,no,no
1309484977391769,"Software Engineer, Product",Menlo Park,United States,North America,United States,1,2025-10-07T15:09:06-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1309484977391769,0,,non_integrity,none,no,no,no,no,no
1310590427542717,Regional Trade & Customs Operational Lead,Los Angeles,United States,North America,United States,1,2026-01-27T09:33:57-08:00,20260210,2026,Full-time,https://www.metacareers.com/profile/job_details/1310590427542717,0,,non_integrity,none,no,no,no,no,no
1311018824127830,Embedded Software Engineer (PhD),Burlingame,United States,North America,United States,1,2025-12-18T08:06:29-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1311018824127830,0,,non_integrity,none,no,no,no,no,no
1311440420431368,Security Engineer,Bellevue,United States,North America,United States,1,2025-09-22T16:26:36-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1311440420431368,0,,non_integrity,none,no,no,no,no,no
1312570617147546,"Research Scientist Intern, Computational Chemist (PhD)",Redmond,United States,North America,United States,1,2025-08-21T11:59:31-07:00,20251122,2025,Internship,https://www.metacareers.com/profile/job_details/1312570617147546,0,,non_integrity,none,no,no,no,no,no
1313143423633669,"Software Engineer, Power and Performance Automation",Hyderabad,India,South Asia,India,1,2025-10-07T17:37:12-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1313143423633669,0,,non_integrity,none,no,no,no,no,no
1313304546693217,Optical Scientist - Computational Optics (PhD Grad),Redmond,United States,North America,United States,1,2025-10-27T12:17:05-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1313304546693217,0,,non_integrity,none,no,no,no,no,no
1313859119844645,"Agency Partner, Japan",Tokyo,Japan,East Asia,Japan,1,2025-10-12T21:19:47-07:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1313859119844645,0,,non_integrity,none,no,no,no,no,no
